Region,Location,Sex,2015,2016,2017,2018,2019,2020,2021,Mean/Expected_Mortality,STANDARD_DEVIATION,Z-Score(95%),Conf_interval,Lower_bound_Mean/Expected_Mortality,Upper_bound_Mean/Expected_Mortality,Excess_mortality,P_Score,P_Score_fluctuation,Mean/Expected_Mortality ±,Excess_mortality ±,P_Score ±
София,Ботевград,Total,495.0,478.0,506.0,539.0,490.0,638.0,690.0,501.6,20.8,1.96,18.2,483.40000000000003,519.8000000000001,136.4,27.2,4.5,501.6 (±18.2),136.4 (±18.2),27.2% (±4.5%)
София,Годеч,Female,55.0,52.0,51.0,57.0,45.0,63.0,73.0,52.0,4.1,1.96,3.6,48.4,55.6,11.0,21.2,7.9,52.0 (±3.6),11.0 (±3.6),21.2% (±7.9%)
София,Годеч,Male,61.0,76.0,62.0,68.0,62.0,55.0,76.0,65.8,5.7,1.96,5.0,60.8,70.8,-10.8,-16.4,5.9,65.8 (±5.0),-10.8 (±5.0),-16.4% (±5.9%)
София,Годеч,Total,116.0,128.0,113.0,125.0,107.0,118.0,149.0,117.8,7.7,1.96,6.7,111.1,124.5,0.2,0.2,5.4,117.8 (±6.7),0.2 (±6.7),0.2% (±5.4%)
София,Горна Малина,Female,60.0,68.0,58.0,93.0,60.0,61.0,97.0,67.8,13.1,1.96,11.5,56.3,79.3,-6.8,-10.0,13.1,67.8 (±11.5),-6.8 (±11.5),-10.0% (±13.1%)
София,Горна Малина,Male,79.0,93.0,83.0,78.0,78.0,97.0,105.0,82.2,5.7,1.96,5.0,77.2,87.2,14.8,18.0,6.8,82.2 (±5.0),14.8 (±5.0),18.0% (±6.8%)
София,Горна Малина,Total,139.0,161.0,141.0,171.0,138.0,158.0,202.0,150.0,13.5,1.96,11.8,138.2,161.8,8.0,5.3,7.6,150.0 (±11.8),8.0 (±11.8),5.3% (±7.6%)
София,Долна баня,Female,30.0,38.0,36.0,36.0,29.0,45.0,48.0,33.8,3.6,1.96,3.2,30.599999999999998,37.0,11.2,33.1,11.5,33.8 (±3.2),11.2 (±3.2),33.1% (±11.5%)
София,Долна баня,Male,20.0,48.0,44.0,29.0,37.0,58.0,46.0,35.6,10.1,1.96,8.9,26.700000000000003,44.5,22.4,62.9,32.6,35.6 (±8.9),22.4 (±8.9),62.9% (±32.6%)
София,Долна баня,Total,50.0,86.0,80.0,65.0,66.0,103.0,94.0,69.4,12.6,1.96,11.0,58.400000000000006,80.4,33.6,48.4,20.3,69.4 (±11.0),33.6 (±11.0),48.4% (±20.3%)
София,Драгоман,Female,62.0,75.0,47.0,49.0,60.0,63.0,58.0,58.6,10.1,1.96,8.9,49.7,67.5,4.4,7.5,14.2,58.6 (±8.9),4.4 (±8.9),7.5% (±14.2%)
София,Драгоман,Male,74.0,89.0,68.0,76.0,66.0,63.0,102.0,74.6,8.1,1.96,7.1,67.5,81.69999999999999,-11.6,-15.5,7.4,74.6 (±7.1),-11.6 (±7.1),-15.5% (±7.4%)
София,Драгоман,Total,136.0,164.0,115.0,125.0,126.0,126.0,160.0,133.2,16.8,1.96,14.7,118.49999999999999,147.89999999999998,-7.2,-5.4,9.4,133.2 (±14.7),-7.2 (±14.7),-5.4% (±9.4%)
София,Елин Пелин,Female,186.0,176.0,176.0,177.0,173.0,211.0,267.0,177.6,4.4,1.96,3.9,173.7,181.5,33.4,18.8,2.5,177.6 (±3.9),33.4 (±3.9),18.8% (±2.5%)
София,Елин Пелин,Male,215.0,198.0,221.0,205.0,200.0,269.0,295.0,207.8,8.8,1.96,7.7,200.10000000000002,215.5,61.2,29.5,4.7,207.8 (±7.7),61.2 (±7.7),29.5% (±4.7%)
София,Елин Пелин,Total,401.0,374.0,397.0,382.0,373.0,480.0,562.0,385.4,11.6,1.96,10.2,375.2,395.59999999999997,94.6,24.5,3.2,385.4 (±10.2),94.6 (±10.2),24.5% (±3.2%)
София,Етрополе,Female,88.0,100.0,93.0,94.0,84.0,108.0,131.0,91.8,5.5,1.96,4.8,87.0,96.6,16.2,17.6,5.8,91.8 (±4.8),16.2 (±4.8),17.6% (±5.8%)
София,Етрополе,Male,101.0,92.0,118.0,106.0,104.0,122.0,126.0,104.2,8.4,1.96,7.4,96.8,111.60000000000001,17.8,17.1,7.8,104.2 (±7.4),17.8 (±7.4),17.1% (±7.8%)
София,Етрополе,Total,189.0,192.0,211.0,200.0,188.0,230.0,257.0,196.0,8.6,1.96,7.5,188.5,203.5,34.0,17.3,4.3,196.0 (±7.5),34.0 (±7.5),17.3% (±4.3%)
София,Златица,Female,39.0,39.0,45.0,38.0,32.0,41.0,53.0,38.6,4.1,1.96,3.6,35.0,42.2,2.4,6.2,9.0,38.6 (±3.6),2.4 (±3.6),6.2% (±9.0%)
София,Златица,Male,42.0,43.0,58.0,43.0,46.0,63.0,63.0,46.4,6.0,1.96,5.3,41.1,51.699999999999996,16.6,35.8,13.9,46.4 (±5.3),16.6 (±5.3),35.8% (±13.9%)
София,Златица,Total,81.0,82.0,103.0,81.0,78.0,104.0,116.0,85.0,9.1,1.96,8.0,77.0,93.0,19.0,22.4,10.6,85.0 (±8.0),19.0 (±8.0),22.4% (±10.6%)
София,Ихтиман,Female,114.0,151.0,143.0,126.0,131.0,139.0,152.0,133.0,12.9,1.96,11.3,121.7,144.3,6.0,4.5,8.2,133.0 (±11.3),6.0 (±11.3),4.5% (±8.2%)
София,Ихтиман,Male,174.0,148.0,145.0,160.0,145.0,166.0,190.0,154.4,11.3,1.96,9.9,144.5,164.3,11.6,7.5,6.5,154.4 (±9.9),11.6 (±9.9),7.5% (±6.5%)
София,Ихтиман,Total,288.0,299.0,288.0,286.0,276.0,305.0,342.0,287.4,7.3,1.96,6.4,281.0,293.79999999999995,17.6,6.1,2.3,287.4 (±6.4),17.6 (±6.4),6.1% (±2.3%)
София,Копривщица,Female,17.0,21.0,20.0,23.0,19.0,22.0,28.0,20.0,2.0,1.96,1.8,18.2,21.8,2.0,10.0,9.1,20.0 (±1.8),2.0 (±1.8),10.0% (±9.1%)
София,Копривщица,Male,24.0,23.0,17.0,26.0,19.0,25.0,22.0,21.8,3.3,1.96,2.9,18.900000000000002,24.7,3.2,14.7,13.5,21.8 (±2.9),3.2 (±2.9),14.7% (±13.5%)
София,Копривщица,Total,41.0,44.0,37.0,49.0,38.0,47.0,50.0,41.8,4.4,1.96,3.9,37.9,45.699999999999996,5.2,12.4,9.6,41.8 (±3.9),5.2 (±3.9),12.4% (±9.6%)
София,Костенец,Female,109.0,135.0,108.0,106.0,93.0,101.0,141.0,110.2,13.7,1.96,12.0,98.2,122.2,-9.2,-8.3,9.0,110.2 (±12.0),-9.2 (±12.0),-8.3% (±9.0%)
София,Костенец,Male,95.0,98.0,108.0,127.0,104.0,131.0,136.0,106.4,11.3,1.96,9.9,96.5,116.30000000000001,24.6,23.1,10.5,106.4 (±9.9),24.6 (±9.9),23.1% (±10.5%)
София,Костенец,Total,204.0,233.0,216.0,233.0,197.0,232.0,277.0,216.6,14.7,1.96,12.9,203.7,229.5,15.4,7.1,6.0,216.6 (±12.9),15.4 (±12.9),7.1% (±6.0%)
София,Костинброд,Female,130.0,135.0,139.0,131.0,132.0,135.0,195.0,133.4,3.3,1.96,2.9,130.5,136.3,1.6,1.2,2.2,133.4 (±2.9),1.6 (±2.9),1.2% (±2.2%)
София,Костинброд,Male,166.0,145.0,131.0,149.0,168.0,209.0,202.0,151.8,13.8,1.96,12.1,139.70000000000002,163.9,57.2,37.7,10.2,151.8 (±12.1),57.2 (±12.1),37.7% (±10.2%)
София,Костинброд,Total,296.0,280.0,270.0,280.0,300.0,344.0,397.0,285.2,11.1,1.96,9.7,275.5,294.9,58.8,20.6,4.0,285.2 (±9.7),58.8 (±9.7),20.6% (±4.0%)
София,Мирково,Female,50.0,24.0,36.0,25.0,24.0,35.0,32.0,31.8,10.2,1.96,8.9,22.9,40.7,3.2,10.1,24.1,31.8 (±8.9),3.2 (±8.9),10.1% (±24.1%)
София,Мирково,Male,36.0,32.0,38.0,24.0,28.0,38.0,35.0,31.6,5.1,1.96,4.5,27.1,36.1,6.4,20.3,15.0,31.6 (±4.5),6.4 (±4.5),20.3% (±15.0%)
София,Мирково,Total,86.0,56.0,74.0,49.0,52.0,73.0,67.0,63.4,14.2,1.96,12.4,51.0,75.8,9.6,15.1,18.8,63.4 (±12.4),9.6 (±12.4),15.1% (±18.8%)
София,Пирдоп,Female,50.0,63.0,66.0,63.0,52.0,75.0,74.0,58.8,6.5,1.96,5.7,53.099999999999994,64.5,16.2,27.6,11.3,58.8 (±5.7),16.2 (±5.7),27.6% (±11.3%)
София,Пирдоп,Male,65.0,77.0,84.0,64.0,88.0,86.0,93.0,75.6,9.7,1.96,8.5,67.1,84.1,10.4,13.8,11.5,75.6 (±8.5),10.4 (±8.5),13.8% (±11.5%)
София,Пирдоп,Total,115.0,140.0,150.0,127.0,140.0,161.0,167.0,134.4,12.1,1.96,10.6,123.80000000000001,145.0,26.6,19.8,8.8,134.4 (±10.6),26.6 (±10.6),19.8% (±8.8%)
София,Правец,Female,50.0,61.0,54.0,55.0,64.0,51.0,74.0,56.8,5.0,1.96,4.4,52.4,61.199999999999996,-5.8,-10.2,6.5,56.8 (±4.4),-5.8 (±4.4),-10.2% (±6.5%)
София,Правец,Male,63.0,64.0,65.0,58.0,65.0,75.0,84.0,63.0,2.6,1.96,2.3,60.7,65.3,12.0,19.0,4.1,63.0 (±2.3),12.0 (±2.3),19.0% (±4.1%)
София,Правец,Total,113.0,125.0,119.0,113.0,129.0,126.0,158.0,119.8,6.4,1.96,5.6,114.2,125.39999999999999,6.2,5.2,4.7,119.8 (±5.6),6.2 (±5.6),5.2% (±4.7%)
София,Самоков,Female,344.0,291.0,313.0,298.0,293.0,354.0,438.0,307.8,19.7,1.96,17.3,290.5,325.1,46.2,15.0,6.1,307.8 (±17.3),46.2 (±17.3),15.0% (±6.1%)
София,Самоков,Male,338.0,334.0,331.0,320.0,313.0,379.0,462.0,327.2,9.3,1.96,8.2,319.0,335.4,51.8,15.8,2.8,327.2 (±8.2),51.8 (±8.2),15.8% (±2.8%)
София,Самоков,Total,682.0,625.0,644.0,618.0,606.0,733.0,900.0,635.0,26.5,1.96,23.2,611.8,658.2,98.0,15.4,4.0,635.0 (±23.2),98.0 (±23.2),15.4% (±4.0%)
София,Своге,Female,223.0,197.0,202.0,212.0,226.0,233.0,262.0,212.0,11.3,1.96,9.9,202.1,221.9,21.0,9.9,4.9,212.0 (±9.9),21.0 (±9.9),9.9% (±4.9%)
София,Своге,Male,216.0,213.0,226.0,197.0,244.0,268.0,351.0,219.2,15.5,1.96,13.6,205.6,232.79999999999998,48.8,22.3,7.2,219.2 (±13.6),48.8 (±13.6),22.3% (±7.2%)
София,Своге,Total,439.0,410.0,428.0,409.0,470.0,501.0,613.0,431.2,22.4,1.96,19.6,411.59999999999997,450.8,69.8,16.2,5.1,431.2 (±19.6),69.8 (±19.6),16.2% (±5.1%)
София,Сливница,Female,83.0,85.0,90.0,68.0,66.0,74.0,123.0,78.4,9.6,1.96,8.4,70.0,86.80000000000001,-4.4,-5.6,9.1,78.4 (±8.4),-4.4 (±8.4),-5.6% (±9.1%)
София,Сливница,Male,90.0,96.0,98.0,102.0,74.0,112.0,150.0,92.0,9.8,1.96,8.6,83.4,100.6,20.0,21.7,10.4,92.0 (±8.6),20.0 (±8.6),21.7% (±10.4%)
София,Сливница,Total,173.0,181.0,188.0,170.0,140.0,186.0,273.0,170.4,16.5,1.96,14.5,155.9,184.9,15.6,9.2,8.6,170.4 (±14.5),15.6 (±14.5),9.2% (±8.6%)
София,Чавдар,Female,12.0,17.0,13.0,15.0,18.0,16.0,13.0,15.0,2.3,1.96,2.0,13.0,17.0,1.0,6.7,12.6,15.0 (±2.0),1.0 (±2.0),6.7% (±12.6%)
София,Чавдар,Male,7.0,12.0,15.0,14.0,18.0,16.0,17.0,13.2,3.7,1.96,3.2,10.0,16.4,2.8,21.2,23.6,13.2 (±3.2),2.8 (±3.2),21.2% (±23.6%)
София,Чавдар,Total,19.0,29.0,28.0,29.0,36.0,32.0,30.0,28.2,5.4,1.96,4.7,23.5,32.9,3.8,13.5,16.2,28.2 (±4.7),3.8 (±4.7),13.5% (±16.2%)
София,Челопеч,Female,14.0,9.0,14.0,11.0,7.0,11.0,16.0,11.0,2.8,1.96,2.5,8.5,13.5,0.0,0.0,18.5,11.0 (±2.5),0.0 (±2.5),0.0% (±18.5%)
София,Челопеч,Male,13.0,11.0,15.0,16.0,20.0,16.0,18.0,15.0,3.0,1.96,2.6,12.4,17.6,1.0,6.7,15.8,15.0 (±2.6),1.0 (±2.6),6.7% (±15.8%)
София,Челопеч,Total,27.0,20.0,29.0,27.0,27.0,27.0,34.0,26.0,3.1,1.96,2.7,23.3,28.7,1.0,3.8,9.7,26.0 (±2.7),1.0 (±2.7),3.8% (±9.7%)
София (столица),Столична,Female,7996.0,7903.0,7823.0,7894.0,7955.0,8597.0,10773.0,7914.2,58.7,1.96,51.5,7862.7,7965.7,682.8,8.6,0.7,7914.2 (±51.5),682.8 (±51.5),8.6% (±0.7%)
София (столица),Столична,Male,7690.0,7620.0,7554.0,7638.0,7680.0,9124.0,11137.0,7636.4,48.7,1.96,42.7,7593.7,7679.099999999999,1487.6,19.5,0.7,7636.4 (±42.7),1487.6 (±42.7),19.5% (±0.7%)
София (столица),Столична,Total,15686.0,15523.0,15377.0,15532.0,15635.0,17721.0,21910.0,15550.6,106.5,1.96,93.4,15457.2,15644.0,2170.4,14.0,0.7,15550.6 (±93.4),2170.4 (±93.4),14.0% (±0.7%)
Стара Загора,Братя Даскалови,Female,115.0,104.0,92.0,112.0,86.0,96.0,127.0,101.8,11.2,1.96,9.8,92.0,111.6,-5.8,-5.7,8.3,101.8 (±9.8),-5.8 (±9.8),-5.7% (±8.3%)
Стара Загора,Братя Даскалови,Male,125.0,109.0,114.0,115.0,107.0,102.0,138.0,114.0,6.3,1.96,5.5,108.5,119.5,-12.0,-10.5,4.1,114.0 (±5.5),-12.0 (±5.5),-10.5% (±4.1%)
Стара Загора,Братя Даскалови,Total,240.0,213.0,206.0,227.0,193.0,198.0,265.0,215.8,16.3,1.96,14.3,201.5,230.10000000000002,-17.8,-8.2,5.8,215.8 (±14.3),-17.8 (±14.3),-8.2% (±5.8%)
Стара Загора,Гурково,Female,33.0,34.0,36.0,33.0,43.0,43.0,52.0,35.8,3.8,1.96,3.3,32.5,39.099999999999994,7.2,20.1,10.1,35.8 (±3.3),7.2 (±3.3),20.1% (±10.1%)
Стара Загора,Гурково,Male,37.0,46.0,58.0,34.0,40.0,54.0,53.0,43.0,8.5,1.96,7.5,35.5,50.5,11.0,25.6,18.7,43.0 (±7.5),11.0 (±7.5),25.6% (±18.7%)
Стара Загора,Гурково,Total,70.0,80.0,94.0,67.0,83.0,97.0,105.0,78.8,9.7,1.96,8.5,70.3,87.3,18.2,23.1,12.0,78.8 (±8.5),18.2 (±8.5),23.1% (±12.0%)
Стара Загора,Гълъбово,Female,141.0,126.0,119.0,125.0,109.0,135.0,143.0,124.0,10.4,1.96,9.1,114.9,133.1,11.0,8.9,7.5,124.0 (±9.1),11.0 (±9.1),8.9% (±7.5%)
Стара Загора,Гълъбово,Male,146.0,144.0,142.0,133.0,123.0,141.0,187.0,137.6,8.5,1.96,7.5,130.1,145.1,3.4,2.5,5.3,137.6 (±7.5),3.4 (±7.5),2.5% (±5.3%)
Стара Загора,Гълъбово,Total,287.0,270.0,261.0,258.0,232.0,276.0,330.0,261.6,17.9,1.96,15.7,245.90000000000003,277.3,14.4,5.5,6.0,261.6 (±15.7),14.4 (±15.7),5.5% (±6.0%)
Стара Загора,Казанлък,Female,549.0,541.0,548.0,557.0,567.0,607.0,715.0,552.4,8.9,1.96,7.8,544.6,560.1999999999999,54.6,9.9,1.5,552.4 (±7.8),54.6 (±7.8),9.9% (±1.5%)
Стара Загора,Казанлък,Male,584.0,591.0,519.0,587.0,600.0,668.0,751.0,576.2,29.1,1.96,25.5,550.7,601.7,91.8,15.9,4.9,576.2 (±25.5),91.8 (±25.5),15.9% (±4.9%)
Стара Загора,Казанлък,Total,1133.0,1132.0,1067.0,1144.0,1167.0,1275.0,1466.0,1128.6,33.3,1.96,29.2,1099.3999999999999,1157.8,146.4,13.0,2.9,1128.6 (±29.2),146.4 (±29.2),13.0% (±2.9%)
Стара Загора,Мъглиж,Female,87.0,108.0,102.0,98.0,90.0,99.0,121.0,97.0,7.7,1.96,6.7,90.3,103.7,2.0,2.1,6.6,97.0 (±6.7),2.0 (±6.7),2.1% (±6.6%)
Стара Загора,Мъглиж,Male,96.0,107.0,103.0,100.0,121.0,104.0,143.0,105.4,8.6,1.96,7.5,97.9,112.9,-1.4,-1.3,6.6,105.4 (±7.5),-1.4 (±7.5),-1.3% (±6.6%)
Стара Загора,Мъглиж,Total,183.0,215.0,205.0,198.0,211.0,203.0,264.0,202.4,11.3,1.96,9.9,192.5,212.3,0.6,0.3,4.7,202.4 (±9.9),0.6 (±9.9),0.3% (±4.7%)
Стара Загора,Николаево,Female,40.0,44.0,32.0,38.0,36.0,36.0,49.0,38.0,4.0,1.96,3.5,34.5,41.5,-2.0,-5.3,8.0,38.0 (±3.5),-2.0 (±3.5),-5.3% (±8.0%)
Стара Загора,Николаево,Male,52.0,42.0,41.0,39.0,39.0,45.0,48.0,42.6,4.8,1.96,4.2,38.4,46.800000000000004,2.4,5.6,9.4,42.6 (±4.2),2.4 (±4.2),5.6% (±9.4%)
Стара Загора,Николаево,Total,92.0,86.0,73.0,77.0,75.0,81.0,97.0,80.6,7.2,1.96,6.3,74.3,86.89999999999999,0.4,0.5,7.3,80.6 (±6.3),0.4 (±6.3),0.5% (±7.3%)
Стара Загора,Опан,Female,53.0,40.0,48.0,43.0,35.0,57.0,57.0,43.8,6.2,1.96,5.4,38.4,49.199999999999996,13.2,30.1,14.2,43.8 (±5.4),13.2 (±5.4),30.1% (±14.2%)
Стара Загора,Опан,Male,50.0,59.0,59.0,52.0,48.0,46.0,56.0,53.6,4.6,1.96,4.0,49.6,57.6,-7.6,-14.2,5.9,53.6 (±4.0),-7.6 (±4.0),-14.2% (±5.9%)
Стара Загора,Опан,Total,103.0,99.0,107.0,95.0,83.0,103.0,113.0,97.4,8.2,1.96,7.2,90.2,104.60000000000001,5.6,5.7,7.2,97.4 (±7.2),5.6 (±7.2),5.7% (±7.2%)
Стара Загора,Павел баня,Female,146.0,122.0,147.0,132.0,99.0,136.0,180.0,129.2,17.7,1.96,15.5,113.69999999999999,144.7,6.8,5.3,11.3,129.2 (±15.5),6.8 (±15.5),5.3% (±11.3%)
Стара Загора,Павел баня,Male,144.0,141.0,147.0,133.0,127.0,147.0,186.0,138.4,7.4,1.96,6.5,131.9,144.9,8.6,6.2,4.8,138.4 (±6.5),8.6 (±6.5),6.2% (±4.8%)
Стара Загора,Павел баня,Total,290.0,263.0,294.0,265.0,226.0,283.0,366.0,267.6,24.3,1.96,21.3,246.3,288.90000000000003,15.4,5.8,7.8,267.6 (±21.3),15.4 (±21.3),5.8% (±7.8%)
Стара Загора,Раднево,Female,176.0,157.0,157.0,174.0,193.0,193.0,226.0,171.4,13.5,1.96,11.8,159.6,183.20000000000002,21.6,12.6,7.3,171.4 (±11.8),21.6 (±11.8),12.6% (±7.3%)
Стара Загора,Раднево,Male,190.0,200.0,221.0,176.0,200.0,217.0,244.0,197.4,14.7,1.96,12.9,184.5,210.3,19.6,9.9,6.7,197.4 (±12.9),19.6 (±12.9),9.9% (±6.7%)
Стара Загора,Раднево,Total,366.0,357.0,378.0,350.0,393.0,410.0,470.0,368.8,15.3,1.96,13.4,355.40000000000003,382.2,41.2,11.2,3.9,368.8 (±13.4),41.2 (±13.4),11.2% (±3.9%)
Стара Загора,Стара Загора,Female,1045.0,994.0,1086.0,1059.0,1048.0,1192.0,1548.0,1046.4,29.9,1.96,26.2,1020.2,1072.6000000000001,145.6,13.9,2.8,1046.4 (±26.2),145.6 (±26.2),13.9% (±2.8%)
Стара Загора,Стара Загора,Male,1105.0,1116.0,1164.0,1171.0,1085.0,1350.0,1525.0,1128.2,33.7,1.96,29.5,1098.7,1157.7,221.8,19.7,3.1,1128.2 (±29.5),221.8 (±29.5),19.7% (±3.1%)
Стара Загора,Стара Загора,Total,2150.0,2110.0,2250.0,2230.0,2133.0,2542.0,3073.0,2174.6,55.3,1.96,48.5,2126.1,2223.1,367.4,16.9,2.6,2174.6 (±48.5),367.4 (±48.5),16.9% (±2.6%)
Стара Загора,Чирпан,Female,183.0,186.0,197.0,173.0,196.0,208.0,248.0,187.0,8.9,1.96,7.8,179.2,194.8,21.0,11.2,4.4,187.0 (±7.8),21.0 (±7.8),11.2% (±4.4%)
Стара Загора,Чирпан,Male,215.0,192.0,199.0,173.0,204.0,259.0,286.0,196.6,14.0,1.96,12.3,184.29999999999998,208.9,62.4,31.7,7.7,196.6 (±12.3),62.4 (±12.3),31.7% (±7.7%)
Стара Загора,Чирпан,Total,398.0,378.0,396.0,346.0,400.0,467.0,534.0,383.6,20.4,1.96,17.9,365.70000000000005,401.5,83.4,21.7,5.4,383.6 (±17.9),83.4 (±17.9),21.7% (±5.4%)
Търговище,Антоново,Female,40.0,47.0,47.0,43.0,52.0,52.0,70.0,45.8,4.1,1.96,3.6,42.199999999999996,49.4,6.2,13.5,8.2,45.8 (±3.6),6.2 (±3.6),13.5% (±8.2%)
Търговище,Антоново,Male,49.0,57.0,57.0,45.0,57.0,61.0,67.0,53.0,5.1,1.96,4.5,48.5,57.5,8.0,15.1,9.0,53.0 (±4.5),8.0 (±4.5),15.1% (±9.0%)
Търговище,Антоново,Total,89.0,104.0,104.0,88.0,109.0,113.0,137.0,98.8,8.6,1.96,7.5,91.3,106.3,14.2,14.4,8.1,98.8 (±7.5),14.2 (±7.5),14.4% (±8.1%)
Търговище,Омуртаг,Female,154.0,143.0,161.0,144.0,149.0,188.0,205.0,150.2,6.7,1.96,5.9,144.29999999999998,156.1,37.8,25.2,4.8,150.2 (±5.9),37.8 (±5.9),25.2% (±4.8%)
Търговище,Омуртаг,Male,167.0,157.0,171.0,120.0,159.0,208.0,262.0,154.8,18.1,1.96,15.9,138.9,170.70000000000002,53.2,34.4,12.5,154.8 (±15.9),53.2 (±15.9),34.4% (±12.5%)
Търговище,Омуртаг,Total,321.0,300.0,332.0,264.0,308.0,396.0,467.0,305.0,23.2,1.96,20.3,284.7,325.3,91.0,29.8,8.1,305.0 (±20.3),91.0 (±20.3),29.8% (±8.1%)
Търговище,Опака,Female,48.0,61.0,55.0,50.0,53.0,61.0,76.0,53.4,4.5,1.96,3.9,49.5,57.3,7.6,14.2,7.7,53.4 (±3.9),7.6 (±3.9),14.2% (±7.7%)
Търговище,Опака,Male,69.0,69.0,52.0,64.0,46.0,62.0,79.0,60.0,9.4,1.96,8.2,51.8,68.2,2.0,3.3,12.4,60.0 (±8.2),2.0 (±8.2),3.3% (±12.4%)
Търговище,Опака,Total,117.0,130.0,107.0,114.0,99.0,123.0,155.0,113.4,10.4,1.96,9.1,104.30000000000001,122.5,9.6,8.5,8.1,113.4 (±9.1),9.6 (±9.1),8.5% (±8.1%)
Търговище,Попово,Female,266.0,246.0,243.0,236.0,266.0,270.0,353.0,251.4,12.4,1.96,10.9,240.5,262.3,18.6,7.4,4.5,251.4 (±10.9),18.6 (±10.9),7.4% (±4.5%)
Търговище,Попово,Male,307.0,247.0,272.0,264.0,229.0,298.0,367.0,263.8,26.2,1.96,23.0,240.8,286.8,34.2,13.0,9.1,263.8 (±23.0),34.2 (±23.0),13.0% (±9.1%)
Търговище,Попово,Total,573.0,493.0,515.0,500.0,495.0,568.0,720.0,515.2,29.9,1.96,26.2,489.00000000000006,541.4000000000001,52.8,10.2,5.3,515.2 (±26.2),52.8 (±26.2),10.2% (±5.3%)
Търговище,Търговище,Female,362.0,406.0,363.0,411.0,426.0,483.0,547.0,393.6,26.2,1.96,23.0,370.6,416.6,89.4,22.7,6.8,393.6 (±23.0),89.4 (±23.0),22.7% (±6.8%)
Търговище,Търговище,Male,427.0,417.0,426.0,446.0,451.0,498.0,600.0,433.4,12.9,1.96,11.3,422.09999999999997,444.7,64.6,14.9,2.9,433.4 (±11.3),64.6 (±11.3),14.9% (±2.9%)
Търговище,Търговище,Total,789.0,823.0,789.0,857.0,877.0,981.0,1147.0,827.0,35.5,1.96,31.1,795.9,858.1,154.0,18.6,4.3,827.0 (±31.1),154.0 (±31.1),18.6% (±4.3%)
Хасково,Димитровград,Female,481.0,431.0,473.0,421.0,466.0,525.0,570.0,454.4,23.9,1.96,20.9,433.5,475.29999999999995,70.6,15.5,5.0,454.4 (±20.9),70.6 (±20.9),15.5% (±5.0%)
Хасково,Димитровград,Male,493.0,463.0,510.0,468.0,461.0,571.0,583.0,479.0,19.3,1.96,16.9,462.1,495.9,92.0,19.2,4.1,479.0 (±16.9),92.0 (±16.9),19.2% (±4.1%)
Хасково,Димитровград,Total,974.0,894.0,983.0,889.0,927.0,1096.0,1153.0,933.4,39.2,1.96,34.4,899.0,967.8,162.6,17.4,4.2,933.4 (±34.4),162.6 (±34.4),17.4% (±4.2%)
Хасково,Ивайловград,Female,65.0,46.0,50.0,58.0,64.0,63.0,64.0,56.6,7.5,1.96,6.6,50.0,63.2,6.4,11.3,11.6,56.6 (±6.6),6.4 (±6.6),11.3% (±11.6%)
Хасково,Ивайловград,Male,49.0,56.0,72.0,80.0,49.0,64.0,108.0,61.2,12.6,1.96,11.0,50.2,72.2,2.8,4.6,16.0,61.2 (±11.0),2.8 (±11.0),4.6% (±16.0%)
Хасково,Ивайловград,Total,114.0,102.0,122.0,138.0,113.0,127.0,172.0,117.8,11.9,1.96,10.4,107.39999999999999,128.2,9.2,7.8,8.7,117.8 (±10.4),9.2 (±10.4),7.8% (±8.7%)
Хасково,Любимец,Female,97.0,71.0,86.0,57.0,86.0,88.0,115.0,79.4,13.9,1.96,12.2,67.2,91.60000000000001,8.6,10.8,14.7,79.4 (±12.2),8.6 (±12.2),10.8% (±14.7%)
Хасково,Любимец,Male,83.0,99.0,83.0,84.0,89.0,98.0,112.0,87.6,6.1,1.96,5.3,82.3,92.89999999999999,10.4,11.9,6.4,87.6 (±5.3),10.4 (±5.3),11.9% (±6.4%)
Хасково,Любимец,Total,180.0,170.0,169.0,141.0,175.0,186.0,227.0,167.0,13.6,1.96,11.9,155.1,178.9,19.0,11.4,7.4,167.0 (±11.9),19.0 (±11.9),11.4% (±7.4%)
Хасково,Маджарово,Female,24.0,9.0,24.0,15.0,15.0,15.0,17.0,17.4,5.8,1.96,5.1,12.299999999999999,22.5,-2.4,-13.8,19.5,17.4 (±5.1),-2.4 (±5.1),-13.8% (±19.5%)
Хасково,Маджарово,Male,21.0,19.0,27.0,26.0,19.0,17.0,26.0,22.4,3.4,1.96,3.0,19.4,25.4,-5.4,-24.1,9.0,22.4 (±3.0),-5.4 (±3.0),-24.1% (±9.0%)
Хасково,Маджарово,Total,45.0,28.0,51.0,41.0,34.0,32.0,43.0,39.8,8.1,1.96,7.1,32.699999999999996,46.9,-7.8,-19.6,12.2,39.8 (±7.1),-7.8 (±7.1),-19.6% (±12.2%)
Хасково,Минерални бани,Female,44.0,33.0,64.0,51.0,39.0,53.0,75.0,46.2,10.7,1.96,9.4,36.800000000000004,55.6,6.8,14.7,19.4,46.2 (±9.4),6.8 (±9.4),14.7% (±19.4%)
Хасково,Минерални бани,Male,61.0,63.0,52.0,58.0,65.0,65.0,66.0,59.8,4.5,1.96,3.9,55.9,63.699999999999996,5.2,8.7,6.7,59.8 (±3.9),5.2 (±3.9),8.7% (±6.7%)
