Region,Location,Sex,2015,2016,2017,2018,2019,2020,2021,Mean/Expected_Mortality,STANDARD_DEVIATION,Z-Score(95%),Conf_interval,Lower_bound_Mean/Expected_Mortality,Upper_bound_Mean/Expected_Mortality,Excess_mortality,P_Score,P_Score_fluctuation,Mean/Expected_Mortality ±,Excess_mortality ±,P_Score ±
София,Долна баня,Male,20.0,48.0,44.0,29.0,37.0,58.0,46.0,35.6,10.1,1.96,8.9,26.700000000000003,44.5,10.4,29.2,25.8,35.6 (±8.9),10.4 (±8.9),29.2% (±25.8%)
София,Долна баня,Total,50.0,86.0,80.0,65.0,66.0,103.0,94.0,69.4,12.6,1.96,11.0,58.400000000000006,80.4,24.6,35.4,18.5,69.4 (±11.0),24.6 (±11.0),35.4% (±18.5%)
София,Драгоман,Female,62.0,75.0,47.0,49.0,60.0,63.0,58.0,58.6,10.1,1.96,8.9,49.7,67.5,-0.6,-1.0,13.1,58.6 (±8.9),-0.6 (±8.9),-1.0% (±13.1%)
София,Драгоман,Male,74.0,89.0,68.0,76.0,66.0,63.0,102.0,74.6,8.1,1.96,7.1,67.5,81.69999999999999,27.4,36.7,11.9,74.6 (±7.1),27.4 (±7.1),36.7% (±11.9%)
София,Драгоман,Total,136.0,164.0,115.0,125.0,126.0,126.0,160.0,133.2,16.8,1.96,14.7,118.49999999999999,147.89999999999998,26.8,20.1,11.9,133.2 (±14.7),26.8 (±14.7),20.1% (±11.9%)
София,Елин Пелин,Female,186.0,176.0,176.0,177.0,173.0,211.0,267.0,177.6,4.4,1.96,3.9,173.7,181.5,89.4,50.3,3.2,177.6 (±3.9),89.4 (±3.9),50.3% (±3.2%)
София,Елин Пелин,Male,215.0,198.0,221.0,205.0,200.0,269.0,295.0,207.8,8.8,1.96,7.7,200.10000000000002,215.5,87.2,42.0,5.1,207.8 (±7.7),87.2 (±7.7),42.0% (±5.1%)
София,Елин Пелин,Total,401.0,374.0,397.0,382.0,373.0,480.0,562.0,385.4,11.6,1.96,10.2,375.2,395.59999999999997,176.6,45.8,3.7,385.4 (±10.2),176.6 (±10.2),45.8% (±3.7%)
София,Етрополе,Female,88.0,100.0,93.0,94.0,84.0,108.0,131.0,91.8,5.5,1.96,4.8,87.0,96.6,39.2,42.7,7.1,91.8 (±4.8),39.2 (±4.8),42.7% (±7.1%)
София,Етрополе,Male,101.0,92.0,118.0,106.0,104.0,122.0,126.0,104.2,8.4,1.96,7.4,96.8,111.60000000000001,21.8,20.9,8.0,104.2 (±7.4),21.8 (±7.4),20.9% (±8.0%)
София,Етрополе,Total,189.0,192.0,211.0,200.0,188.0,230.0,257.0,196.0,8.6,1.96,7.5,188.5,203.5,61.0,31.1,4.8,196.0 (±7.5),61.0 (±7.5),31.1% (±4.8%)
София,Златица,Female,39.0,39.0,45.0,38.0,32.0,41.0,53.0,38.6,4.1,1.96,3.6,35.0,42.2,14.4,37.3,11.7,38.6 (±3.6),14.4 (±3.6),37.3% (±11.7%)
София,Златица,Male,42.0,43.0,58.0,43.0,46.0,63.0,63.0,46.4,6.0,1.96,5.3,41.1,51.699999999999996,16.6,35.8,13.9,46.4 (±5.3),16.6 (±5.3),35.8% (±13.9%)
София,Златица,Total,81.0,82.0,103.0,81.0,78.0,104.0,116.0,85.0,9.1,1.96,8.0,77.0,93.0,31.0,36.5,11.8,85.0 (±8.0),31.0 (±8.0),36.5% (±11.8%)
София,Ихтиман,Female,114.0,151.0,143.0,126.0,131.0,139.0,152.0,133.0,12.9,1.96,11.3,121.7,144.3,19.0,14.3,9.0,133.0 (±11.3),19.0 (±11.3),14.3% (±9.0%)
София,Ихтиман,Male,174.0,148.0,145.0,160.0,145.0,166.0,190.0,154.4,11.3,1.96,9.9,144.5,164.3,35.6,23.1,7.5,154.4 (±9.9),35.6 (±9.9),23.1% (±7.5%)
София,Ихтиман,Total,288.0,299.0,288.0,286.0,276.0,305.0,342.0,287.4,7.3,1.96,6.4,281.0,293.79999999999995,54.6,19.0,2.6,287.4 (±6.4),54.6 (±6.4),19.0% (±2.6%)
София,Копривщица,Female,17.0,21.0,20.0,23.0,19.0,22.0,28.0,20.0,2.0,1.96,1.8,18.2,21.8,8.0,40.0,11.6,20.0 (±1.8),8.0 (±1.8),40.0% (±11.6%)
София,Копривщица,Male,24.0,23.0,17.0,26.0,19.0,25.0,22.0,21.8,3.3,1.96,2.9,18.900000000000002,24.7,0.2,0.9,11.8,21.8 (±2.9),0.2 (±2.9),0.9% (±11.8%)
София,Копривщица,Total,41.0,44.0,37.0,49.0,38.0,47.0,50.0,41.8,4.4,1.96,3.9,37.9,45.699999999999996,8.2,19.6,10.2,41.8 (±3.9),8.2 (±3.9),19.6% (±10.2%)
София,Костенец,Female,109.0,135.0,108.0,106.0,93.0,101.0,141.0,110.2,13.7,1.96,12.0,98.2,122.2,30.8,27.9,12.5,110.2 (±12.0),30.8 (±12.0),27.9% (±12.5%)
София,Костенец,Male,95.0,98.0,108.0,127.0,104.0,131.0,136.0,106.4,11.3,1.96,9.9,96.5,116.30000000000001,29.6,27.8,10.9,106.4 (±9.9),29.6 (±9.9),27.8% (±10.9%)
София,Костенец,Total,204.0,233.0,216.0,233.0,197.0,232.0,277.0,216.6,14.7,1.96,12.9,203.7,229.5,60.4,27.9,7.2,216.6 (±12.9),60.4 (±12.9),27.9% (±7.2%)
София,Костинброд,Female,130.0,135.0,139.0,131.0,132.0,135.0,195.0,133.4,3.3,1.96,2.9,130.5,136.3,61.6,46.2,3.1,133.4 (±2.9),61.6 (±2.9),46.2% (±3.1%)
София,Костинброд,Male,166.0,145.0,131.0,149.0,168.0,209.0,202.0,151.8,13.8,1.96,12.1,139.70000000000002,163.9,50.2,33.1,9.9,151.8 (±12.1),50.2 (±12.1),33.1% (±9.9%)
София,Костинброд,Total,296.0,280.0,270.0,280.0,300.0,344.0,397.0,285.2,11.1,1.96,9.7,275.5,294.9,111.8,39.2,4.6,285.2 (±9.7),111.8 (±9.7),39.2% (±4.6%)
София,Мирково,Female,50.0,24.0,36.0,25.0,24.0,35.0,32.0,31.8,10.2,1.96,8.9,22.9,40.7,0.2,0.6,22.0,31.8 (±8.9),0.2 (±8.9),0.6% (±22.0%)
София,Мирково,Male,36.0,32.0,38.0,24.0,28.0,38.0,35.0,31.6,5.1,1.96,4.5,27.1,36.1,3.4,10.8,13.8,31.6 (±4.5),3.4 (±4.5),10.8% (±13.8%)
София,Мирково,Total,86.0,56.0,74.0,49.0,52.0,73.0,67.0,63.4,14.2,1.96,12.4,51.0,75.8,3.6,5.7,17.3,63.4 (±12.4),3.6 (±12.4),5.7% (±17.3%)
София,Пирдоп,Female,50.0,63.0,66.0,63.0,52.0,75.0,74.0,58.8,6.5,1.96,5.7,53.099999999999994,64.5,15.2,25.9,11.2,58.8 (±5.7),15.2 (±5.7),25.9% (±11.2%)
София,Пирдоп,Male,65.0,77.0,84.0,64.0,88.0,86.0,93.0,75.6,9.7,1.96,8.5,67.1,84.1,17.4,23.0,12.4,75.6 (±8.5),17.4 (±8.5),23.0% (±12.4%)
София,Пирдоп,Total,115.0,140.0,150.0,127.0,140.0,161.0,167.0,134.4,12.1,1.96,10.6,123.80000000000001,145.0,32.6,24.3,9.1,134.4 (±10.6),32.6 (±10.6),24.3% (±9.1%)
София,Правец,Female,50.0,61.0,54.0,55.0,64.0,51.0,74.0,56.8,5.0,1.96,4.4,52.4,61.199999999999996,17.2,30.3,9.4,56.8 (±4.4),17.2 (±4.4),30.3% (±9.4%)
София,Правец,Male,63.0,64.0,65.0,58.0,65.0,75.0,84.0,63.0,2.6,1.96,2.3,60.7,65.3,21.0,33.3,4.7,63.0 (±2.3),21.0 (±2.3),33.3% (±4.7%)
София,Правец,Total,113.0,125.0,119.0,113.0,129.0,126.0,158.0,119.8,6.4,1.96,5.6,114.2,125.39999999999999,38.2,31.9,5.9,119.8 (±5.6),38.2 (±5.6),31.9% (±5.9%)
София,Самоков,Female,344.0,291.0,313.0,298.0,293.0,354.0,438.0,307.8,19.7,1.96,17.3,290.5,325.1,130.2,42.3,7.6,307.8 (±17.3),130.2 (±17.3),42.3% (±7.6%)
София,Самоков,Male,338.0,334.0,331.0,320.0,313.0,379.0,462.0,327.2,9.3,1.96,8.2,319.0,335.4,134.8,41.2,3.5,327.2 (±8.2),134.8 (±8.2),41.2% (±3.5%)
София,Самоков,Total,682.0,625.0,644.0,618.0,606.0,733.0,900.0,635.0,26.5,1.96,23.2,611.8,658.2,265.0,41.7,5.0,635.0 (±23.2),265.0 (±23.2),41.7% (±5.0%)
София,Своге,Female,223.0,197.0,202.0,212.0,226.0,233.0,262.0,212.0,11.3,1.96,9.9,202.1,221.9,50.0,23.6,5.5,212.0 (±9.9),50.0 (±9.9),23.6% (±5.5%)
София,Своге,Male,216.0,213.0,226.0,197.0,244.0,268.0,351.0,219.2,15.5,1.96,13.6,205.6,232.79999999999998,131.8,60.1,9.3,219.2 (±13.6),131.8 (±13.6),60.1% (±9.3%)
София,Своге,Total,439.0,410.0,428.0,409.0,470.0,501.0,613.0,431.2,22.4,1.96,19.6,411.59999999999997,450.8,181.8,42.2,6.2,431.2 (±19.6),181.8 (±19.6),42.2% (±6.2%)
София,Сливница,Female,83.0,85.0,90.0,68.0,66.0,74.0,123.0,78.4,9.6,1.96,8.4,70.0,86.80000000000001,44.6,56.9,15.2,78.4 (±8.4),44.6 (±8.4),56.9% (±15.2%)
София,Сливница,Male,90.0,96.0,98.0,102.0,74.0,112.0,150.0,92.0,9.8,1.96,8.6,83.4,100.6,58.0,63.0,13.9,92.0 (±8.6),58.0 (±8.6),63.0% (±13.9%)
София,Сливница,Total,173.0,181.0,188.0,170.0,140.0,186.0,273.0,170.4,16.5,1.96,14.5,155.9,184.9,102.6,60.2,12.6,170.4 (±14.5),102.6 (±14.5),60.2% (±12.6%)
София,Чавдар,Female,12.0,17.0,13.0,15.0,18.0,16.0,13.0,15.0,2.3,1.96,2.0,13.0,17.0,-2.0,-13.3,10.2,15.0 (±2.0),-2.0 (±2.0),-13.3% (±10.2%)
София,Чавдар,Male,7.0,12.0,15.0,14.0,18.0,16.0,17.0,13.2,3.7,1.96,3.2,10.0,16.4,3.8,28.8,25.1,13.2 (±3.2),3.8 (±3.2),28.8% (±25.1%)
София,Чавдар,Total,19.0,29.0,28.0,29.0,36.0,32.0,30.0,28.2,5.4,1.96,4.7,23.5,32.9,1.8,6.4,15.2,28.2 (±4.7),1.8 (±4.7),6.4% (±15.2%)
София,Челопеч,Female,14.0,9.0,14.0,11.0,7.0,11.0,16.0,11.0,2.8,1.96,2.5,8.5,13.5,5.0,45.5,27.0,11.0 (±2.5),5.0 (±2.5),45.5% (±27.0%)
София,Челопеч,Male,13.0,11.0,15.0,16.0,20.0,16.0,18.0,15.0,3.0,1.96,2.6,12.4,17.6,3.0,20.0,17.7,15.0 (±2.6),3.0 (±2.6),20.0% (±17.7%)
София,Челопеч,Total,27.0,20.0,29.0,27.0,27.0,27.0,34.0,26.0,3.1,1.96,2.7,23.3,28.7,8.0,30.8,12.3,26.0 (±2.7),8.0 (±2.7),30.8% (±12.3%)
София (столица),Столична,Female,7996.0,7903.0,7823.0,7894.0,7955.0,8597.0,10773.0,7914.2,58.7,1.96,51.5,7862.7,7965.7,2858.8,36.1,0.9,7914.2 (±51.5),2858.8 (±51.5),36.1% (±0.9%)
София (столица),Столична,Male,7690.0,7620.0,7554.0,7638.0,7680.0,9124.0,11137.0,7636.4,48.7,1.96,42.7,7593.7,7679.099999999999,3500.6,45.8,0.8,7636.4 (±42.7),3500.6 (±42.7),45.8% (±0.8%)
София (столица),Столична,Total,15686.0,15523.0,15377.0,15532.0,15635.0,17721.0,21910.0,15550.6,106.5,1.96,93.4,15457.2,15644.0,6359.4,40.9,0.8,15550.6 (±93.4),6359.4 (±93.4),40.9% (±0.8%)
Стара Загора,Братя Даскалови,Female,115.0,104.0,92.0,112.0,86.0,96.0,127.0,101.8,11.2,1.96,9.8,92.0,111.6,25.2,24.8,11.0,101.8 (±9.8),25.2 (±9.8),24.8% (±11.0%)
Стара Загора,Братя Даскалови,Male,125.0,109.0,114.0,115.0,107.0,102.0,138.0,114.0,6.3,1.96,5.5,108.5,119.5,24.0,21.1,5.6,114.0 (±5.5),24.0 (±5.5),21.1% (±5.6%)
Стара Загора,Братя Даскалови,Total,240.0,213.0,206.0,227.0,193.0,198.0,265.0,215.8,16.3,1.96,14.3,201.5,230.10000000000002,49.2,22.8,7.6,215.8 (±14.3),49.2 (±14.3),22.8% (±7.6%)
Стара Загора,Гурково,Female,33.0,34.0,36.0,33.0,43.0,43.0,52.0,35.8,3.8,1.96,3.3,32.5,39.099999999999994,16.2,45.3,12.3,35.8 (±3.3),16.2 (±3.3),45.3% (±12.3%)
Стара Загора,Гурково,Male,37.0,46.0,58.0,34.0,40.0,54.0,53.0,43.0,8.5,1.96,7.5,35.5,50.5,10.0,23.3,18.3,43.0 (±7.5),10.0 (±7.5),23.3% (±18.3%)
Стара Загора,Гурково,Total,70.0,80.0,94.0,67.0,83.0,97.0,105.0,78.8,9.7,1.96,8.5,70.3,87.3,26.2,33.2,12.9,78.8 (±8.5),26.2 (±8.5),33.2% (±12.9%)
Стара Загора,Гълъбово,Female,141.0,126.0,119.0,125.0,109.0,135.0,143.0,124.0,10.4,1.96,9.1,114.9,133.1,19.0,15.3,7.9,124.0 (±9.1),19.0 (±9.1),15.3% (±7.9%)
Стара Загора,Гълъбово,Male,146.0,144.0,142.0,133.0,123.0,141.0,187.0,137.6,8.5,1.96,7.5,130.1,145.1,49.4,35.9,7.0,137.6 (±7.5),49.4 (±7.5),35.9% (±7.0%)
Стара Загора,Гълъбово,Total,287.0,270.0,261.0,258.0,232.0,276.0,330.0,261.6,17.9,1.96,15.7,245.90000000000003,277.3,68.4,26.1,7.1,261.6 (±15.7),68.4 (±15.7),26.1% (±7.1%)
Стара Загора,Казанлък,Female,549.0,541.0,548.0,557.0,567.0,607.0,715.0,552.4,8.9,1.96,7.8,544.6,560.1999999999999,162.6,29.4,1.8,552.4 (±7.8),162.6 (±7.8),29.4% (±1.8%)
Стара Загора,Казанлък,Male,584.0,591.0,519.0,587.0,600.0,668.0,751.0,576.2,29.1,1.96,25.5,550.7,601.7,174.8,30.3,5.5,576.2 (±25.5),174.8 (±25.5),30.3% (±5.5%)
Стара Загора,Казанлък,Total,1133.0,1132.0,1067.0,1144.0,1167.0,1275.0,1466.0,1128.6,33.3,1.96,29.2,1099.3999999999999,1157.8,337.4,29.9,3.3,1128.6 (±29.2),337.4 (±29.2),29.9% (±3.3%)
Стара Загора,Мъглиж,Female,87.0,108.0,102.0,98.0,90.0,99.0,121.0,97.0,7.7,1.96,6.7,90.3,103.7,24.0,24.7,8.0,97.0 (±6.7),24.0 (±6.7),24.7% (±8.0%)
Стара Загора,Мъглиж,Male,96.0,107.0,103.0,100.0,121.0,104.0,143.0,105.4,8.6,1.96,7.5,97.9,112.9,37.6,35.7,9.0,105.4 (±7.5),37.6 (±7.5),35.7% (±9.0%)
Стара Загора,Мъглиж,Total,183.0,215.0,205.0,198.0,211.0,203.0,264.0,202.4,11.3,1.96,9.9,192.5,212.3,61.6,30.4,6.0,202.4 (±9.9),61.6 (±9.9),30.4% (±6.0%)
Стара Загора,Николаево,Female,40.0,44.0,32.0,38.0,36.0,36.0,49.0,38.0,4.0,1.96,3.5,34.5,41.5,11.0,28.9,10.8,38.0 (±3.5),11.0 (±3.5),28.9% (±10.8%)
Стара Загора,Николаево,Male,52.0,42.0,41.0,39.0,39.0,45.0,48.0,42.6,4.8,1.96,4.2,38.4,46.800000000000004,5.4,12.7,10.1,42.6 (±4.2),5.4 (±4.2),12.7% (±10.1%)
Стара Загора,Николаево,Total,92.0,86.0,73.0,77.0,75.0,81.0,97.0,80.6,7.2,1.96,6.3,74.3,86.89999999999999,16.4,20.3,8.7,80.6 (±6.3),16.4 (±6.3),20.3% (±8.7%)
Стара Загора,Опан,Female,53.0,40.0,48.0,43.0,35.0,57.0,57.0,43.8,6.2,1.96,5.4,38.4,49.199999999999996,13.2,30.1,14.2,43.8 (±5.4),13.2 (±5.4),30.1% (±14.2%)
Стара Загора,Опан,Male,50.0,59.0,59.0,52.0,48.0,46.0,56.0,53.6,4.6,1.96,4.0,49.6,57.6,2.4,4.5,7.3,53.6 (±4.0),2.4 (±4.0),4.5% (±7.3%)
Стара Загора,Опан,Total,103.0,99.0,107.0,95.0,83.0,103.0,113.0,97.4,8.2,1.96,7.2,90.2,104.60000000000001,15.6,16.0,8.0,97.4 (±7.2),15.6 (±7.2),16.0% (±8.0%)
Стара Загора,Павел баня,Female,146.0,122.0,147.0,132.0,99.0,136.0,180.0,129.2,17.7,1.96,15.5,113.69999999999999,144.7,50.8,39.3,14.9,129.2 (±15.5),50.8 (±15.5),39.3% (±14.9%)
Стара Загора,Павел баня,Male,144.0,141.0,147.0,133.0,127.0,147.0,186.0,138.4,7.4,1.96,6.5,131.9,144.9,47.6,34.4,6.0,138.4 (±6.5),47.6 (±6.5),34.4% (±6.0%)
Стара Загора,Павел баня,Total,290.0,263.0,294.0,265.0,226.0,283.0,366.0,267.6,24.3,1.96,21.3,246.3,288.90000000000003,98.4,36.8,10.1,267.6 (±21.3),98.4 (±21.3),36.8% (±10.1%)
Стара Загора,Раднево,Female,176.0,157.0,157.0,174.0,193.0,193.0,226.0,171.4,13.5,1.96,11.8,159.6,183.20000000000002,54.6,31.9,8.5,171.4 (±11.8),54.6 (±11.8),31.9% (±8.5%)
Стара Загора,Раднево,Male,190.0,200.0,221.0,176.0,200.0,217.0,244.0,197.4,14.7,1.96,12.9,184.5,210.3,46.6,23.6,7.6,197.4 (±12.9),46.6 (±12.9),23.6% (±7.6%)
Стара Загора,Раднево,Total,366.0,357.0,378.0,350.0,393.0,410.0,470.0,368.8,15.3,1.96,13.4,355.40000000000003,382.2,101.2,27.4,4.4,368.8 (±13.4),101.2 (±13.4),27.4% (±4.4%)
Стара Загора,Стара Загора,Female,1045.0,994.0,1086.0,1059.0,1048.0,1192.0,1548.0,1046.4,29.9,1.96,26.2,1020.2,1072.6000000000001,501.6,47.9,3.6,1046.4 (±26.2),501.6 (±26.2),47.9% (±3.6%)
Стара Загора,Стара Загора,Male,1105.0,1116.0,1164.0,1171.0,1085.0,1350.0,1525.0,1128.2,33.7,1.96,29.5,1098.7,1157.7,396.8,35.2,3.5,1128.2 (±29.5),396.8 (±29.5),35.2% (±3.5%)
Стара Загора,Стара Загора,Total,2150.0,2110.0,2250.0,2230.0,2133.0,2542.0,3073.0,2174.6,55.3,1.96,48.5,2126.1,2223.1,898.4,41.3,3.1,2174.6 (±48.5),898.4 (±48.5),41.3% (±3.1%)
Стара Загора,Чирпан,Female,183.0,186.0,197.0,173.0,196.0,208.0,248.0,187.0,8.9,1.96,7.8,179.2,194.8,61.0,32.6,5.3,187.0 (±7.8),61.0 (±7.8),32.6% (±5.3%)
Стара Загора,Чирпан,Male,215.0,192.0,199.0,173.0,204.0,259.0,286.0,196.6,14.0,1.96,12.3,184.29999999999998,208.9,89.4,45.5,8.6,196.6 (±12.3),89.4 (±12.3),45.5% (±8.6%)
Стара Загора,Чирпан,Total,398.0,378.0,396.0,346.0,400.0,467.0,534.0,383.6,20.4,1.96,17.9,365.70000000000005,401.5,150.4,39.2,6.2,383.6 (±17.9),150.4 (±17.9),39.2% (±6.2%)
Търговище,Антоново,Female,40.0,47.0,47.0,43.0,52.0,52.0,70.0,45.8,4.1,1.96,3.6,42.199999999999996,49.4,24.2,52.8,11.1,45.8 (±3.6),24.2 (±3.6),52.8% (±11.1%)
Търговище,Антоново,Male,49.0,57.0,57.0,45.0,57.0,61.0,67.0,53.0,5.1,1.96,4.5,48.5,57.5,14.0,26.4,9.9,53.0 (±4.5),14.0 (±4.5),26.4% (±9.9%)
Търговище,Антоново,Total,89.0,104.0,104.0,88.0,109.0,113.0,137.0,98.8,8.6,1.96,7.5,91.3,106.3,38.2,38.7,9.8,98.8 (±7.5),38.2 (±7.5),38.7% (±9.8%)
Търговище,Омуртаг,Female,154.0,143.0,161.0,144.0,149.0,188.0,205.0,150.2,6.7,1.96,5.9,144.29999999999998,156.1,54.8,36.5,5.2,150.2 (±5.9),54.8 (±5.9),36.5% (±5.2%)
Търговище,Омуртаг,Male,167.0,157.0,171.0,120.0,159.0,208.0,262.0,154.8,18.1,1.96,15.9,138.9,170.70000000000002,107.2,69.3,15.8,154.8 (±15.9),107.2 (±15.9),69.3% (±15.8%)
Търговище,Омуртаг,Total,321.0,300.0,332.0,264.0,308.0,396.0,467.0,305.0,23.2,1.96,20.3,284.7,325.3,162.0,53.1,9.5,305.0 (±20.3),162.0 (±20.3),53.1% (±9.5%)
Търговище,Опака,Female,48.0,61.0,55.0,50.0,53.0,61.0,76.0,53.4,4.5,1.96,3.9,49.5,57.3,22.6,42.3,9.7,53.4 (±3.9),22.6 (±3.9),42.3% (±9.7%)
Търговище,Опака,Male,69.0,69.0,52.0,64.0,46.0,62.0,79.0,60.0,9.4,1.96,8.2,51.8,68.2,19.0,31.7,15.9,60.0 (±8.2),19.0 (±8.2),31.7% (±15.9%)
Търговище,Опака,Total,117.0,130.0,107.0,114.0,99.0,123.0,155.0,113.4,10.4,1.96,9.1,104.30000000000001,122.5,41.6,36.7,10.2,113.4 (±9.1),41.6 (±9.1),36.7% (±10.2%)
Търговище,Попово,Female,266.0,246.0,243.0,236.0,266.0,270.0,353.0,251.4,12.4,1.96,10.9,240.5,262.3,101.6,40.4,5.8,251.4 (±10.9),101.6 (±10.9),40.4% (±5.8%)
Търговище,Попово,Male,307.0,247.0,272.0,264.0,229.0,298.0,367.0,263.8,26.2,1.96,23.0,240.8,286.8,103.2,39.1,11.1,263.8 (±23.0),103.2 (±23.0),39.1% (±11.1%)
Търговище,Попово,Total,573.0,493.0,515.0,500.0,495.0,568.0,720.0,515.2,29.9,1.96,26.2,489.00000000000006,541.4000000000001,204.8,39.8,6.8,515.2 (±26.2),204.8 (±26.2),39.8% (±6.8%)
Търговище,Търговище,Female,362.0,406.0,363.0,411.0,426.0,483.0,547.0,393.6,26.2,1.96,23.0,370.6,416.6,153.4,39.0,7.7,393.6 (±23.0),153.4 (±23.0),39.0% (±7.7%)
Търговище,Търговище,Male,427.0,417.0,426.0,446.0,451.0,498.0,600.0,433.4,12.9,1.96,11.3,422.09999999999997,444.7,166.6,38.4,3.5,433.4 (±11.3),166.6 (±11.3),38.4% (±3.5%)
Търговище,Търговище,Total,789.0,823.0,789.0,857.0,877.0,981.0,1147.0,827.0,35.5,1.96,31.1,795.9,858.1,320.0,38.7,5.0,827.0 (±31.1),320.0 (±31.1),38.7% (±5.0%)
Хасково,Димитровград,Female,481.0,431.0,473.0,421.0,466.0,525.0,570.0,454.4,23.9,1.96,20.9,433.5,475.29999999999995,115.6,25.4,5.5,454.4 (±20.9),115.6 (±20.9),25.4% (±5.5%)
Хасково,Димитровград,Male,493.0,463.0,510.0,468.0,461.0,571.0,583.0,479.0,19.3,1.96,16.9,462.1,495.9,104.0,21.7,4.1,479.0 (±16.9),104.0 (±16.9),21.7% (±4.1%)
Хасково,Димитровград,Total,974.0,894.0,983.0,889.0,927.0,1096.0,1153.0,933.4,39.2,1.96,34.4,899.0,967.8,219.6,23.5,4.4,933.4 (±34.4),219.6 (±34.4),23.5% (±4.4%)
Хасково,Ивайловград,Female,65.0,46.0,50.0,58.0,64.0,63.0,64.0,56.6,7.5,1.96,6.6,50.0,63.2,7.4,13.1,11.8,56.6 (±6.6),7.4 (±6.6),13.1% (±11.8%)
Хасково,Ивайловград,Male,49.0,56.0,72.0,80.0,49.0,64.0,108.0,61.2,12.6,1.96,11.0,50.2,72.2,46.8,76.5,26.9,61.2 (±11.0),46.8 (±11.0),76.5% (±26.9%)
Хасково,Ивайловград,Total,114.0,102.0,122.0,138.0,113.0,127.0,172.0,117.8,11.9,1.96,10.4,107.39999999999999,128.2,54.2,46.0,11.8,117.8 (±10.4),54.2 (±10.4),46.0% (±11.8%)
Хасково,Любимец,Female,97.0,71.0,86.0,57.0,86.0,88.0,115.0,79.4,13.9,1.96,12.2,67.2,91.60000000000001,35.6,44.8,19.3,79.4 (±12.2),35.6 (±12.2),44.8% (±19.3%)
Хасково,Любимец,Male,83.0,99.0,83.0,84.0,89.0,98.0,112.0,87.6,6.1,1.96,5.3,82.3,92.89999999999999,24.4,27.9,7.3,87.6 (±5.3),24.4 (±5.3),27.9% (±7.3%)
Хасково,Любимец,Total,180.0,170.0,169.0,141.0,175.0,186.0,227.0,167.0,13.6,1.96,11.9,155.1,178.9,60.0,35.9,9.0,167.0 (±11.9),60.0 (±11.9),35.9% (±9.0%)
Хасково,Маджарово,Female,24.0,9.0,24.0,15.0,15.0,15.0,17.0,17.4,5.8,1.96,5.1,12.299999999999999,22.5,-0.4,-2.3,22.1,17.4 (±5.1),-0.4 (±5.1),-2.3% (±22.1%)
Хасково,Маджарово,Male,21.0,19.0,27.0,26.0,19.0,17.0,26.0,22.4,3.4,1.96,3.0,19.4,25.4,3.6,16.1,13.7,22.4 (±3.0),3.6 (±3.0),16.1% (±13.7%)
Хасково,Маджарово,Total,45.0,28.0,51.0,41.0,34.0,32.0,43.0,39.8,8.1,1.96,7.1,32.699999999999996,46.9,3.2,8.0,16.3,39.8 (±7.1),3.2 (±7.1),8.0% (±16.3%)
Хасково,Минерални бани,Female,44.0,33.0,64.0,51.0,39.0,53.0,75.0,46.2,10.7,1.96,9.4,36.800000000000004,55.6,28.8,62.3,27.4,46.2 (±9.4),28.8 (±9.4),62.3% (±27.4%)
Хасково,Минерални бани,Male,61.0,63.0,52.0,58.0,65.0,65.0,66.0,59.8,4.5,1.96,3.9,55.9,63.699999999999996,6.2,10.4,6.8,59.8 (±3.9),6.2 (±3.9),10.4% (±6.8%)
Хасково,Минерални бани,Total,105.0,96.0,116.0,109.0,104.0,118.0,141.0,106.0,6.5,1.96,5.7,100.3,111.7,35.0,33.0,6.8,106.0 (±5.7),35.0 (±5.7),33.0% (±6.8%)
Хасково,Свиленград,Female,171.0,183.0,150.0,161.0,153.0,187.0,202.0,163.6,12.1,1.96,10.6,153.0,174.2,38.4,23.5,7.5,163.6 (±10.6),38.4 (±10.6),23.5% (±7.5%)
Хасково,Свиленград,Male,195.0,201.0,172.0,189.0,167.0,221.0,209.0,184.8,13.2,1.96,11.6,173.20000000000002,196.4,24.2,13.1,6.7,184.8 (±11.6),24.2 (±11.6),13.1% (±6.7%)
Хасково,Свиленград,Total,366.0,384.0,322.0,350.0,320.0,408.0,411.0,348.4,24.8,1.96,21.7,326.7,370.09999999999997,62.6,18.0,6.9,348.4 (±21.7),62.6 (±21.7),18.0% (±6.9%)
Хасково,Симеоновград,Female,71.0,77.0,90.0,58.0,58.0,85.0,91.0,70.8,12.1,1.96,10.6,60.199999999999996,81.39999999999999,20.2,28.5,16.7,70.8 (±10.6),20.2 (±10.6),28.5% (±16.7%)
Хасково,Симеоновград,Male,87.0,85.0,91.0,86.0,56.0,91.0,115.0,81.0,12.7,1.96,11.1,69.9,92.1,34.0,42.0,17.1,81.0 (±11.1),34.0 (±11.1),42.0% (±17.1%)
Хасково,Симеоновград,Total,158.0,162.0,181.0,144.0,114.0,176.0,206.0,151.8,22.3,1.96,19.5,132.3,171.3,54.2,35.7,15.4,151.8 (±19.5),54.2 (±19.5),35.7% (±15.4%)
Хасково,Стамболово,Female,60.0,45.0,52.0,46.0,32.0,55.0,62.0,47.0,9.2,1.96,8.1,38.9,55.1,15.0,31.9,19.4,47.0 (±8.1),15.0 (±8.1),31.9% (±19.4%)
